R1,R2,CTest1,CTest2,VJump1,VJump2,30m,PH1,PH2,PH3,PH4,PH5,PHA,PHB,PHV,PHF,Reac1,Reac2,Reac3,Reac4,RA,RB,RV,RF,S1,S2,S3,S4,SA,SB,SV,SF,PS1,PS2,PS3,PS4,PSA,PSB,PSV,PSF,Branch
7.0,6.0,60.12,-1.0,57.39553,51.50651,4.65,3,5,5,5,4,36.08,35.2,33.44,30.8,3,5,4,1,19.5,18.2,20.8,19.5,4,3,4,4,8.2,15.8,10.5,15.8,5,2,5,1,11.7,7.2,10.4,9.1,1
6.0,7.0,26.64,25.53,35.61,40.39,4.14,1,2,5,3,1,19.68,19.2,18.24,16.8,1,2,1,5,13.5,12.6,14.4,13.5,3,5,1,1,5.5,10.5,7.0,10.5,1,1,1,5,7.2,4.4,6.4,5.6,4
7.0,6.5,26.46,26.56,41.67466,39.366604,4.2,1,4,3,2,2,19.68,19.2,18.24,16.8,5,1,4,4,21.0,19.6,22.4,21.0,5,4,1,2,6.6,12.6,8.4,12.6,3,1,3,4,9.9,6.0,8.8,7.7,2
5.5,5.0,74.02,-1.0,19.515354,33.786972,5.35,3,1,3,4,1,19.68,19.2,18.24,16.8,4,2,1,5,18.0,16.8,19.2,18.0,1,3,4,4,6.6,12.6,8.4,12.6,5,2,2,2,9.9,6.0,8.8,7.7,2
6.0,5.0,56.86,-1.0,43.945805,51.117577,4.55,2,3,1,4,5,24.6,24.0,22.8,21.0,4,1,1,3,13.5,12.6,14.4,13.5,1,3,3,3,5.5,10.5,7.0,10.5,4,5,5,4,16.2,9.9,14.4,12.6,4
5.0,5.0,56.36,-1.0,27.774395,35.61297,5.17,2,1,4,3,2,19.68,19.2,18.24,16.8,5,2,3,4,21.0,19.6,22.4,21.0,4,1,2,3,5.5,10.5,7.0,10.5,3,3,5,1,10.8,6.6,9.6,8.4,3
6.0,7.0,64.87,-1.0,28.597296,37.48702,4.76,5,3,2,5,5,32.8,32.0,30.4,28.0,5,4,5,2,24.0,22.4,25.6,24.0,4,2,2,3,6.0,11.6,7.7,11.6,5,3,4,5,15.3,9.3,13.6,11.9,3
6.0,6.0,25.07,24.09,47.379257,47.05273,3.93,5,2,1,3,2,21.32,20.8,19.76,18.2,4,4,4,4,24.0,22.4,25.6,24.0,3,3,3,4,7.2,13.7,9.1,13.7,1,2,2,3,7.2,4.4,6.4,5.6,2
6.5,7.0,29.31,27.35,42.101,39.478,4.33,1,4,4,4,1,22.96,22.4,21.28,19.6,1,2,1,5,13.5,12.6,14.4,13.5,3,4,5,2,7.7,14.7,9.8,14.7,4,1,3,4,10.8,6.6,9.6,8.4,4
7.0,6.5,68.44,-1.0,43.397495,32.891994,4.88,5,1,2,5,5,29.52,28.8,27.36,25.2,3,5,1,5,21.0,19.6,22.4,21.0,2,2,3,2,5.0,9.4,6.3,9.4,1,2,5,3,9.9,6.0,8.8,7.7,3
7.5,6.5,49.15,-1.0,34.693966,23.84009,4.87,3,5,4,1,5,29.52,28.8,27.36,25.2,3,3,5,3,21.0,19.6,22.4,21.0,4,5,1,2,6.6,12.6,8.4,12.6,1,4,2,5,10.8,6.6,9.6,8.4,2
5.0,6.0,27.78,25.97,42.235466,44.45739,3.95,3,5,3,3,3,27.88,27.2,25.84,23.8,2,1,1,5,13.5,12.6,14.4,13.5,4,2,3,3,6.6,12.6,8.4,12.6,2,3,2,2,8.1,5.0,7.2,6.3,4
5.0,6.5,26.4,25.4,37.48702,47.578068,3.8,5,5,4,4,5,37.72,36.8,34.96,32.2,1,2,5,2,15.0,14.0,16.0,15.0,5,2,4,4,8.2,15.8,10.5,15.8,5,3,1,5,12.6,7.7,11.2,9.8,4
7.5,6.0,34.99,32.45,26.164635,21.623661,4.59,2,5,4,3,1,24.6,24.0,22.8,21.0,5,5,2,1,19.5,18.2,20.8,19.5,2,1,1,5,5.0,9.4,6.3,9.4,4,1,4,2,9.9,6.0,8.8,7.7,3
7.5,6.5,57.97,-1.0,33.76304,37.96263,4.89,2,2,4,2,3,21.32,20.8,19.76,18.2,2,1,1,2,9.0,8.4,9.6,9.0,5,3,1,4,7.2,13.7,9.1,13.7,2,2,5,5,12.6,7.7,11.2,9.8,4
7.0,5.0,55.48,-1.0,41.14402,41.082825,4.51,3,5,1,5,5,31.16,30.4,28.88,26.6,1,1,3,2,10.5,9.8,11.2,10.5,4,1,1,5,6.0,11.6,7.7,11.6,2,1,1,5,8.1,5.0,7.2,6.3,4
6.0,5.0,26.75,28.2,38.65145,40.846287,4.19,4,5,1,4,4,29.52,28.8,27.36,25.2,2,2,4,2,15.0,14.0,16.0,15.0,1,5,1,5,6.6,12.6,8.4,12.6,1,5,2,1,8.1,5.0,7.2,6.3,4
7.5,7.0,77.09,-1.0,26.963509,27.774395,5.21,3,1,3,1,3,18.04,17.6,16.72,15.4,3,4,3,2,18.0,16.8,19.2,18.0,5,5,4,3,9.3,17.9,11.9,17.9,5,1,1,5,10.8,6.6,9.6,8.4,2
7.5,6.0,71.81,-1.0,54.681843,31.005632,5.37,3,4,3,5,5,32.8,32.0,30.4,28.0,5,2,1,2,15.0,14.0,16.0,15.0,5,3,4,1,7.2,13.7,9.1,13.7,3,2,1,1,6.3,3.9,5.6,4.9,4
5.0,7.0,55.03,-1.0,36.54399,38.44207,4.9,1,4,3,3,4,24.6,24.0,22.8,21.0,2,2,5,5,21.0,19.6,22.4,21.0,4,4,2,1,6.0,11.6,7.7,11.6,1,5,2,4,10.8,6.6,9.6,8.4,3
8.0,6.5,50.9,-1.0,32.891994,37.48702,4.8,4,4,1,3,5,27.88,27.2,25.84,23.8,3,3,5,3,21.0,19.6,22.4,21.0,2,5,2,3,6.6,12.6,8.4,12.6,5,2,4,5,14.4,8.8,12.8,11.2,1
7.5,6.5,64.38,-1.0,43.397495,34.693966,4.56,5,3,1,5,5,31.16,30.4,28.88,26.6,3,5,1,2,16.5,15.4,17.6,16.5,4,1,2,2,5.0,9.4,6.3,9.4,2,5,4,5,14.4,8.8,12.8,11.2,4
5.0,5.0,27.06,26.8,35.329826,39.46614,4.17,3,2,1,5,2,21.32,20.8,19.76,18.2,3,1,5,3,18.0,16.8,19.2,18.0,1,1,3,3,4.4,8.4,5.6,8.4,3,3,4,3,11.7,7.2,10.4,9.1,3
6.0,5.5,26.35,28.93,43.655636,44.6772,3.71,3,2,4,4,5,29.52,28.8,27.36,25.2,4,5,3,2,21.0,19.6,22.4,21.0,2,3,4,1,5.5,10.5,7.0,10.5,1,5,2,2,9.0,5.5,8.0,7.0,3
7.5,6.0,54.94,-1.0,0.0,32.51539,5.05,1,5,5,3,4,29.52,28.8,27.36,25.2,2,1,2,3,12.0,11.2,12.8,12.0,4,1,1,3,5.0,9.4,6.3,9.4,4,5,3,4,14.4,8.8,12.8,11.2,4
7.5,5.5,54.66,-1.0,24.602924,-2.0,5.49,4,4,5,2,3,29.52,28.8,27.36,25.2,1,1,3,2,10.5,9.8,11.2,10.5,5,2,1,2,5.5,10.5,7.0,10.5,1,1,5,3,9.0,5.5,8.0,7.0,4
5.5,6.5,69.14,-1.0,52.893875,52.436695,4.64,3,1,4,2,1,18.04,17.6,16.72,15.4,2,5,2,3,18.0,16.8,19.2,18.0,3,4,2,1,5.5,10.5,7.0,10.5,3,5,3,5,14.4,8.8,12.8,11.2,3
6.5,6.0,54.21,-1.0,45.463757,36.54399,4.59,1,5,5,2,2,24.6,24.0,22.8,21.0,5,1,5,1,18.0,16.8,19.2,18.0,2,3,3,1,5.0,9.4,6.3,9.4,1,2,1,5,8.1,5.0,7.2,6.3,3
5.0,6.0,71.56,-1.0,33.29223,32.300087,5.27,2,2,1,3,2,16.4,16.0,15.2,14.0,5,2,3,4,21.0,19.6,22.4,21.0,1,2,5,3,6.0,11.6,7.7,11.6,4,1,4,4,11.7,7.2,10.4,9.1,3
7.5,7.0,59.57,-1.0,35.313377,39.916325,4.78,5,4,4,2,5,32.8,32.0,30.4,28.0,4,3,5,5,25.5,23.8,27.2,25.5,2,5,4,3,7.7,14.7,9.8,14.7,3,2,4,4,11.7,7.2,10.4,9.1,1
6.0,5.5,58.96,-1.0,0.0,34.293278,4.84,1,4,5,3,5,29.52,28.8,27.36,25.2,5,1,3,5,21.0,19.6,22.4,21.0,1,3,2,4,5.5,10.5,7.0,10.5,5,2,1,1,8.1,5.0,7.2,6.3,3
8.0,6.5,46.36,-1.0,51.95,46.51,4.16,3,2,5,4,3,27.88,27.2,25.84,23.8,3,5,5,4,25.5,23.8,27.2,25.5,4,1,4,1,5.5,10.5,7.0,10.5,1,5,2,5,11.7,7.2,10.4,9.1,3
6.0,6.5,59.73,-1.0,31.118061,33.56416,5.08,2,1,3,5,2,21.32,20.8,19.76,18.2,2,5,4,1,18.0,16.8,19.2,18.0,3,2,2,3,5.5,10.5,7.0,10.5,4,5,1,3,11.7,7.2,10.4,9.1,3
5.5,6.5,27.01,26.7,37.48702,37.48702,4.14,4,3,3,3,2,24.6,24.0,22.8,21.0,4,5,3,2,21.0,19.6,22.4,21.0,5,1,5,2,7.2,13.7,9.1,13.7,1,5,1,2,8.1,5.0,7.2,6.3,2
8.0,5.5,29.56,27.62,37.27853,36.523785,4.06,2,5,5,5,4,34.44,33.6,31.92,29.4,1,1,4,3,13.5,12.6,14.4,13.5,4,2,4,1,6.0,11.6,7.7,11.6,1,4,2,4,9.9,6.0,8.8,7.7,4
7.5,6.0,27.84,28.82,37.48702,41.379276,3.95,1,2,4,3,4,22.96,22.4,21.28,19.6,1,3,1,3,12.0,11.2,12.8,12.0,1,4,3,2,5.5,10.5,7.0,10.5,1,4,2,1,7.2,4.4,6.4,5.6,4
6.0,5.5,60.75,-1.0,31.926521,35.517757,4.97,4,2,2,2,5,24.6,24.0,22.8,21.0,1,4,4,2,16.5,15.4,17.6,16.5,3,5,4,4,8.8,16.8,11.2,16.8,3,4,4,3,12.6,7.7,11.2,9.8,4
7.5,5.0,45.87,-1.0,45.463757,41.379276,4.61,4,4,2,3,3,26.24,25.6,24.32,22.4,3,3,1,5,18.0,16.8,19.2,18.0,5,2,4,3,7.7,14.7,9.8,14.7,5,2,5,2,12.6,7.7,11.2,9.8,1
5.5,5.5,26.81,25.69,48.59132,47.325615,4.12,1,2,4,2,2,18.04,17.6,16.72,15.4,5,1,1,4,16.5,15.4,17.6,16.5,1,1,1,4,3.9,7.3,4.9,7.3,3,5,1,5,12.6,7.7,11.2,9.8,4
7.5,6.0,34.25,35.39,35.61297,21.623661,4.35,1,5,4,1,3,22.96,22.4,21.28,19.6,2,2,4,2,15.0,14.0,16.0,15.0,4,5,5,2,8.8,16.8,11.2,16.8,2,4,2,1,8.1,5.0,7.2,6.3,5
7.0,6.0,48.91,-1.0,32.01,37.49,4.55,2,1,3,4,1,18.04,17.6,16.72,15.4,1,1,3,3,12.0,11.2,12.8,12.0,3,5,5,5,9.9,18.9,12.6,18.9,2,3,4,2,9.9,6.0,8.8,7.7,4
7.0,5.5,61.58,-1.0,45.23575,41.865574,4.75,1,5,1,4,2,21.32,20.8,19.76,18.2,3,3,3,3,18.0,16.8,19.2,18.0,5,2,3,1,6.0,11.6,7.7,11.6,1,5,4,1,9.9,6.0,8.8,7.7,3
5.5,7.0,27.74,26.19,32.891994,36.54399,4.19,1,4,5,4,5,31.16,30.4,28.88,26.6,1,1,4,1,10.5,9.8,11.2,10.5,4,5,1,1,6.0,11.6,7.7,11.6,3,4,5,3,13.5,8.2,12.0,10.5,4
7.0,6.0,31.71,31.56,31.628563,31.627441,4.54,2,2,4,2,5,24.6,24.0,22.8,21.0,2,2,5,4,19.5,18.2,20.8,19.5,5,4,1,4,7.7,14.7,9.8,14.7,4,1,1,3,8.1,5.0,7.2,6.3,2
8.0,6.5,26.96,27.41,29.432209,39.409122,4.32,2,5,2,1,1,18.04,17.6,16.72,15.4,2,1,1,2,9.0,8.4,9.6,9.0,4,2,2,2,5.5,10.5,7.0,10.5,5,3,1,2,9.9,6.0,8.8,7.7,4
5.0,5.0,28.6,29.13,35.38,53.58,3.88,2,4,3,1,4,22.96,22.4,21.28,19.6,5,2,4,4,22.5,21.0,24.0,22.5,1,5,2,3,6.0,11.6,7.7,11.6,3,3,3,2,9.9,6.0,8.8,7.7,3
7.0,6.5,27.12,25.45,30.279137,26.164635,4.16,1,5,5,2,2,24.6,24.0,22.8,21.0,1,4,4,4,19.5,18.2,20.8,19.5,3,1,3,5,6.6,12.6,8.4,12.6,4,2,2,5,11.7,7.2,10.4,9.1,1
7.0,7.0,60.01,-1.0,37.648808,39.236946,4.3,3,4,2,5,4,29.52,28.8,27.36,25.2,4,2,4,2,18.0,16.8,19.2,18.0,3,1,4,2,5.5,10.5,7.0,10.5,5,3,5,4,15.3,9.3,13.6,11.9,3
5.5,6.0,26.11,25.63,46.303406,46.218616,4.22,3,1,2,2,2,16.4,16.0,15.2,14.0,5,2,5,1,19.5,18.2,20.8,19.5,4,5,5,2,8.8,16.8,11.2,16.8,3,5,5,4,15.3,9.3,13.6,11.9,1
6.0,5.5,75.28,-1.0,29.87704,32.831196,5.31,2,5,3,4,2,26.24,25.6,24.32,22.4,3,5,1,4,19.5,18.2,20.8,19.5,3,5,3,2,7.2,13.7,9.1,13.7,1,3,3,4,9.9,6.0,8.8,7.7,2
7.5,5.0,31.6,27.91,50.839634,48.65324,3.9,2,2,1,4,2,18.04,17.6,16.72,15.4,1,2,2,3,12.0,11.2,12.8,12.0,1,3,3,4,6.0,11.6,7.7,11.6,2,2,3,3,9.0,5.5,8.0,7.0,4
6.5,7.0,74.02,-1.0,19.515354,33.786972,5.35,3,1,3,4,1,19.68,19.2,18.24,16.8,4,2,1,5,18.0,16.8,19.2,18.0,1,3,4,4,6.6,12.6,8.4,12.6,5,2,2,2,9.9,6.0,8.8,7.7,2
6.0,7.0,67.16,-1.0,32.882725,31.86799,4.58,1,5,2,4,1,21.32,20.8,19.76,18.2,3,4,4,4,22.5,21.0,24.0,22.5,5,3,4,2,7.7,14.7,9.8,14.7,2,2,5,4,11.7,7.2,10.4,9.1,1
5.0,7.0,58.18,-1.0,31.953053,28.329948,5.14,2,4,5,3,5,31.16,30.4,28.88,26.6,5,4,4,5,27.0,25.2,28.8,27.0,5,4,5,2,8.8,16.8,11.2,16.8,5,5,1,3,12.6,7.7,11.2,9.8,1
5.0,5.0,67.68,-1.0,41.379276,36.54399,4.42,4,5,4,2,3,29.52,28.8,27.36,25.2,3,5,4,2,21.0,19.6,22.4,21.0,4,5,5,2,8.8,16.8,11.2,16.8,1,2,2,2,6.3,3.9,5.6,4.9,2
7.0,5.0,59.53,-1.0,0.0,35.469738,4.92,5,3,4,3,4,31.16,30.4,28.88,26.6,2,1,4,3,15.0,14.0,16.0,15.0,1,4,3,3,6.0,11.6,7.7,11.6,2,3,1,5,9.9,6.0,8.8,7.7,4
6.5,6.0,30.63,28.96,33.786972,43.397495,4.01,3,3,3,3,1,21.32,20.8,19.76,18.2,1,3,2,5,16.5,15.4,17.6,16.5,3,1,1,2,3.9,7.3,4.9,7.3,3,5,5,2,13.5,8.2,12.0,10.5,4
6.0,6.5,58.43,-1.0,43.982357,44.55976,4.85,3,4,2,1,2,19.68,19.2,18.24,16.8,5,1,5,5,24.0,22.4,25.6,24.0,1,2,4,2,5.0,9.4,6.3,9.4,3,2,5,1,9.9,6.0,8.8,7.7,3
5.0,7.0,29.4,30.08,27.757708,29.275766,4.67,5,3,4,4,2,29.52,28.8,27.36,25.2,2,5,5,3,22.5,21.0,24.0,22.5,4,3,3,5,8.2,15.8,10.5,15.8,3,2,3,5,11.7,7.2,10.4,9.1,1
5.5,5.0,67.93,-1.0,42.38238,23.84009,4.69,1,1,2,1,5,16.4,16.0,15.2,14.0,3,5,5,4,25.5,23.8,27.2,25.5,1,4,2,1,4.4,8.4,5.6,8.4,4,1,4,1,9.0,5.5,8.0,7.0,3
6.5,5.0,64.79,-1.0,30.052801,26.84222,5.34,5,4,5,3,1,29.52,28.8,27.36,25.2,2,3,2,4,16.5,15.4,17.6,16.5,2,4,5,4,8.2,15.8,10.5,15.8,5,3,2,1,9.9,6.0,8.8,7.7,4
5.0,5.5,29.41,29.19,27.774395,26.164635,4.51,5,3,4,5,5,36.08,35.2,33.44,30.8,4,1,1,4,15.0,14.0,16.0,15.0,1,2,4,2,5.0,9.4,6.3,9.4,4,3,2,1,9.0,5.5,8.0,7.0,4
6.0,7.0,66.62,-1.0,-2.0,33.786972,4.79,4,1,5,3,5,29.52,28.8,27.36,25.2,1,2,5,3,16.5,15.4,17.6,16.5,2,4,3,3,6.6,12.6,8.4,12.6,2,5,3,1,9.9,6.0,8.8,7.7,4
7.5,6.5,31.27,29.41,21.623661,30.279137,5.0,5,5,4,5,2,34.44,33.6,31.92,29.4,3,2,2,1,12.0,11.2,12.8,12.0,2,5,2,4,7.2,13.7,9.1,13.7,3,1,1,4,8.1,5.0,7.2,6.3,4
5.0,7.0,80.7,-1.0,51.315346,49.681885,5.1,3,1,3,1,4,19.68,19.2,18.24,16.8,2,2,2,1,10.5,9.8,11.2,10.5,5,1,5,4,8.2,15.8,10.5,15.8,4,1,5,2,10.8,6.6,9.6,8.4,4
6.0,6.5,27.3,27.09,41.341972,41.96048,3.85,2,2,2,4,5,24.6,24.0,22.8,21.0,1,4,3,2,15.0,14.0,16.0,15.0,2,2,5,2,6.0,11.6,7.7,11.6,3,1,3,1,7.2,4.4,6.4,5.6,4
7.0,7.0,31.3,29.29,39.58684,44.248417,4.48,5,3,2,5,2,27.88,27.2,25.84,23.8,1,5,1,3,15.0,14.0,16.0,15.0,3,1,1,1,3.3,6.3,4.2,6.3,3,1,4,2,9.0,5.5,8.0,7.0,4
7.0,6.0,61.08,-1.0,31.218811,31.94692,4.84,4,4,1,3,2,22.96,22.4,21.28,19.6,3,2,4,4,19.5,18.2,20.8,19.5,4,2,5,5,8.8,16.8,11.2,16.8,1,1,2,2,5.4,3.3,4.8,4.2,2
7.0,5.0,29.63,27.89,35.94476,39.463634,4.3,5,4,3,1,2,24.6,24.0,22.8,21.0,3,2,3,1,13.5,12.6,14.4,13.5,1,2,3,4,5.5,10.5,7.0,10.5,3,5,5,3,14.4,8.8,12.8,11.2,4
5.0,5.0,28.04,29.12,34.58593,38.361244,4.3,1,5,3,4,2,24.6,24.0,22.8,21.0,4,5,5,5,28.5,26.6,30.4,28.5,1,2,5,5,7.2,13.7,9.1,13.7,4,4,1,1,9.0,5.5,8.0,7.0,2
7.5,7.0,55.01,-1.0,40.210796,36.11383,5.22,2,1,1,5,5,22.96,22.4,21.28,19.6,3,4,3,2,18.0,16.8,19.2,18.0,1,4,5,4,7.7,14.7,9.8,14.7,1,4,3,1,8.1,5.0,7.2,6.3,2
7.5,7.0,26.32,27.2,39.41,38.44,3.92,5,4,1,5,3,29.52,28.8,27.36,25.2,1,1,2,5,13.5,12.6,14.4,13.5,2,2,3,3,5.5,10.5,7.0,10.5,5,5,4,1,13.5,8.2,12.0,10.5,4
5.0,6.5,56.96,-1.0,26.963509,28.597296,4.68,3,2,5,5,5,32.8,32.0,30.4,28.0,2,3,3,1,13.5,12.6,14.4,13.5,5,4,4,3,8.8,16.8,11.2,16.8,2,4,5,4,13.5,8.2,12.0,10.5,4
6.5,6.5,60.24,-1.0,38.603973,39.458355,5.01,2,2,5,5,1,24.6,24.0,22.8,21.0,5,2,4,2,19.5,18.2,20.8,19.5,5,1,5,1,6.6,12.6,8.4,12.6,1,3,3,5,10.8,6.6,9.6,8.4,2
7.5,6.0,61.58,-1.0,45.23575,41.865574,4.75,5,4,5,2,1,27.88,27.2,25.84,23.8,1,4,1,4,15.0,14.0,16.0,15.0,3,5,2,4,7.7,14.7,9.8,14.7,2,4,5,4,13.5,8.2,12.0,10.5,4
5.0,6.0,56.73,-1.0,31.198896,31.919764,5.56,3,1,3,3,4,22.96,22.4,21.28,19.6,4,4,4,3,22.5,21.0,24.0,22.5,2,4,1,1,4.4,8.4,5.6,8.4,4,1,5,1,9.9,6.0,8.8,7.7,3
7.5,5.0,72.29,-1.0,14.421782,22.350456,5.41,3,2,2,5,4,26.24,25.6,24.32,22.4,2,2,3,2,13.5,12.6,14.4,13.5,2,1,1,3,3.9,7.3,4.9,7.3,4,2,3,5,12.6,7.7,11.2,9.8,4
5.5,6.0,30.07,28.85,30.608036,32.767147,4.38,4,1,2,4,2,21.32,20.8,19.76,18.2,2,3,5,2,18.0,16.8,19.2,18.0,5,4,2,2,7.2,13.7,9.1,13.7,5,2,4,4,13.5,8.2,12.0,10.5,1
5.0,7.0,27.25,26.32,44.005566,42.770184,4.2,2,4,2,3,5,26.24,25.6,24.32,22.4,3,3,3,3,18.0,16.8,19.2,18.0,5,3,3,2,7.2,13.7,9.1,13.7,5,5,1,5,14.4,8.8,12.8,11.2,1
7.5,5.0,50.35,-1.0,38.425457,36.370716,4.54,2,3,4,1,2,19.68,19.2,18.24,16.8,3,3,5,1,18.0,16.8,19.2,18.0,3,3,3,2,6.0,11.6,7.7,11.6,1,4,1,2,7.2,4.4,6.4,5.6,3
7.0,5.0,29.41,29.19,27.774395,26.164635,4.51,5,3,4,5,5,36.08,35.2,33.44,30.8,4,1,1,4,15.0,14.0,16.0,15.0,1,2,4,2,5.0,9.4,6.3,9.4,4,3,2,1,9.0,5.5,8.0,7.0,4
6.5,5.0,74.56,-1.0,-2.0,36.925278,4.86,3,4,2,1,1,18.04,17.6,16.72,15.4,1,5,1,1,12.0,11.2,12.8,12.0,2,3,2,2,5.0,9.4,6.3,9.4,3,4,3,4,12.6,7.7,11.2,9.8,4
5.5,5.0,48.62,-1.0,34.60234,32.96684,4.78,3,2,4,2,3,22.96,22.4,21.28,19.6,2,5,5,5,25.5,23.8,27.2,25.5,5,4,5,1,8.2,15.8,10.5,15.8,1,2,2,2,6.3,3.9,5.6,4.9,2
6.0,6.5,28.37,27.63,36.198647,37.117275,4.04,4,5,4,1,4,29.52,28.8,27.36,25.2,4,4,4,3,22.5,21.0,24.0,22.5,4,4,4,3,8.2,15.8,10.5,15.8,1,4,1,5,9.9,6.0,8.8,7.7,2
7.5,7.0,69.38,-1.0,32.891994,33.786972,4.41,4,5,4,2,2,27.88,27.2,25.84,23.8,4,2,5,1,18.0,16.8,19.2,18.0,5,3,2,2,6.6,12.6,8.4,12.6,4,4,5,1,12.6,7.7,11.2,9.8,1
7.5,6.5,61.01,-1.0,35.98553,38.65269,4.65,4,1,1,1,5,19.68,19.2,18.24,16.8,1,3,5,3,18.0,16.8,19.2,18.0,2,2,2,1,3.9,7.3,4.9,7.3,1,4,4,2,9.9,6.0,8.8,7.7,3
5.5,5.5,58.63,-1.0,40.72933,43.855423,4.47,2,5,2,2,3,22.96,22.4,21.28,19.6,2,1,1,5,13.5,12.6,14.4,13.5,4,1,1,2,4.4,8.4,5.6,8.4,5,4,5,5,17.1,10.4,15.2,13.3,4
5.5,6.0,30.49,30.6,31.075954,32.74573,4.56,3,1,1,3,3,18.04,17.6,16.72,15.4,1,2,5,2,15.0,14.0,16.0,15.0,1,3,5,4,7.2,13.7,9.1,13.7,4,2,5,2,11.7,7.2,10.4,9.1,4
6.0,6.0,31.82,31.34,23.84009,21.623661,5.12,3,3,2,1,1,16.4,16.0,15.2,14.0,4,3,5,1,19.5,18.2,20.8,19.5,1,3,3,5,6.6,12.6,8.4,12.6,3,5,4,1,11.7,7.2,10.4,9.1,1
8.0,6.5,71.81,-1.0,54.681843,31.005632,5.37,3,4,3,5,5,32.8,32.0,30.4,28.0,5,2,1,2,15.0,14.0,16.0,15.0,5,3,4,1,7.2,13.7,9.1,13.7,3,2,1,1,6.3,3.9,5.6,4.9,4
6.0,6.5,42.97,-1.0,36.54399,37.48702,4.46,1,2,4,2,2,18.04,17.6,16.72,15.4,5,3,3,5,24.0,22.4,25.6,24.0,3,1,4,5,7.2,13.7,9.1,13.7,4,2,1,4,9.9,6.0,8.8,7.7,2
5.0,6.0,58.27,-1.0,27.318007,26.527544,5.74,1,1,5,1,5,21.32,20.8,19.76,18.2,4,2,3,4,19.5,18.2,20.8,19.5,1,3,1,5,5.5,10.5,7.0,10.5,5,3,4,1,11.7,7.2,10.4,9.1,3
8.0,7.0,27.49,28.04,58.870426,58.870426,3.88,2,5,5,3,2,27.88,27.2,25.84,23.8,3,3,2,4,18.0,16.8,19.2,18.0,2,1,2,4,5.0,9.4,6.3,9.4,5,3,2,3,11.7,7.2,10.4,9.1,3
7.0,6.0,62.91,-1.0,34.4388,35.320347,4.7,1,4,1,1,5,19.68,19.2,18.24,16.8,2,3,1,2,12.0,11.2,12.8,12.0,2,2,5,1,5.5,10.5,7.0,10.5,4,1,2,4,9.9,6.0,8.8,7.7,4
7.5,6.5,27.43,27.48,41.034153,35.837044,4.01,3,3,5,2,3,26.24,25.6,24.32,22.4,3,3,3,2,16.5,15.4,17.6,16.5,3,3,5,2,7.2,13.7,9.1,13.7,4,5,2,5,14.4,8.8,12.8,11.2,4
6.0,6.5,28.04,29.12,34.58593,38.361244,4.3,1,5,3,4,2,24.6,24.0,22.8,21.0,4,5,5,5,28.5,26.6,30.4,28.5,1,2,5,5,7.2,13.7,9.1,13.7,4,4,1,1,9.0,5.5,8.0,7.0,2
5.5,6.5,57.4,-1.0,37.866642,36.09547,4.36,2,3,5,2,1,21.32,20.8,19.76,18.2,3,1,2,5,16.5,15.4,17.6,16.5,3,5,3,3,7.7,14.7,9.8,14.7,1,1,1,3,5.4,3.3,4.8,4.2,5
5.0,6.0,34.44,31.12,34.091805,24.28489,4.55,5,4,2,4,2,27.88,27.2,25.84,23.8,4,1,1,2,12.0,11.2,12.8,12.0,2,2,5,4,7.2,13.7,9.1,13.7,3,1,5,3,10.8,6.6,9.6,8.4,4
5.5,6.0,65.59,-1.0,43.374447,46.250237,4.49,4,2,4,2,1,21.32,20.8,19.76,18.2,5,5,1,5,24.0,22.4,25.6,24.0,1,1,4,2,4.4,8.4,5.6,8.4,4,5,1,2,10.8,6.6,9.6,8.4,3
6.0,5.5,27.12,25.45,30.279137,26.164635,4.16,1,5,5,2,2,24.6,24.0,22.8,21.0,1,4,4,4,19.5,18.2,20.8,19.5,3,1,3,5,6.6,12.6,8.4,12.6,4,2,2,5,11.7,7.2,10.4,9.1,1
7.0,5.5,-2.0,30.54,26.164635,38.44207,4.67,3,4,4,5,3,31.16,30.4,28.88,26.6,3,4,5,5,25.5,23.8,27.2,25.5,4,2,4,3,7.2,13.7,9.1,13.7,1,3,2,1,6.3,3.9,5.6,4.9,2
7.5,7.0,53.33,-1.0,44.424614,43.397495,4.6,3,4,2,2,4,24.6,24.0,22.8,21.0,5,5,3,1,21.0,19.6,22.4,21.0,3,3,4,5,8.2,15.8,10.5,15.8,2,1,5,5,11.7,7.2,10.4,9.1,1
7.0,5.5,28.56,28.07,36.54399,41.379276,4.01,2,1,5,1,2,18.04,17.6,16.72,15.4,3,4,5,3,22.5,21.0,24.0,22.5,3,1,1,1,3.3,6.3,4.2,6.3,1,1,1,3,5.4,3.3,4.8,4.2,3
5.5,6.0,52.96,-1.0,55.019188,50.18275,5.4,1,5,5,1,2,22.96,22.4,21.28,19.6,1,3,4,1,13.5,12.6,14.4,13.5,2,1,3,4,5.5,10.5,7.0,10.5,5,4,2,5,14.4,8.8,12.8,11.2,4
8.0,5.5,59.96,-1.0,30.99281,28.744438,5.21,3,3,4,4,3,27.88,27.2,25.84,23.8,5,5,2,1,19.5,18.2,20.8,19.5,5,3,4,3,8.2,15.8,10.5,15.8,4,5,4,1,12.6,7.7,11.2,9.8,1
5.0,5.5,74.23,-1.0,26.225607,28.718325,5.55,1,3,4,2,5,24.6,24.0,22.8,21.0,4,4,2,4,21.0,19.6,22.4,21.0,2,2,5,3,6.6,12.6,8.4,12.6,5,5,5,1,14.4,8.8,12.8,11.2,1
