R1,R2,CTest1,CTest2,VJump1,VJump2,30m,PH1,PH2,PH3,PH4,PH5,PHA,PHB,PHV,PHF,Reac1,Reac2,Reac3,Reac4,RA,RB,RV,RF,S1,S2,S3,S4,SA,SB,SV,SF,PS1,PS2,PS3,PS4,PSA,PSB,PSV,PSF,Branch
8.0,7.0,55.205,-1.0,31.138077,32.891994,4.803,1.0,2.0,3.0,2.0,1.0,14.76,14.4,13.68,12.6,2.0,5.0,2.0,1.0,15.0,14.0,16.0,15.0,2.0,3.0,4.0,3.0,6.6,12.6,8.4,12.6,2.0,4.0,2.0,5.0,11.7,7.15,10.4,9.1,4
6.0,8.0,28.658,28.423,26.963509,33.786972,4.572,2.0,2.0,3.0,2.0,5.0,22.96,22.4,21.28,19.6,2.0,3.0,1.0,1.0,10.5,9.8,11.2,10.5,1.0,2.0,4.0,5.0,6.6,12.6,8.4,12.6,3.0,4.0,3.0,2.0,10.8,6.6,9.6,8.4,3
7.0,5.5,49.344,-1.0,31.138077,23.84009,4.949,3.0,2.0,2.0,2.0,3.0,19.68,19.2,18.24,16.8,2.0,5.0,2.0,3.0,18.0,16.8,19.2,18.0,3.0,1.0,2.0,5.0,6.05,11.55,7.7,11.55,1.0,1.0,3.0,1.0,5.4,3.3,4.8,4.2,2
7.0,7.0,28.26,27.923,41.379276,44.424614,4.252,4.0,4.0,5.0,4.0,2.0,31.16,30.4,28.88,26.6,3.0,5.0,5.0,4.0,25.5,23.8,27.2,25.5,5.0,2.0,3.0,3.0,7.15,13.65,9.1,13.65,4.0,4.0,4.0,1.0,11.7,7.15,10.4,9.1,0
5.0,4.0,29.655,27.826,43.397495,39.409122,4.06,4.0,1.0,4.0,5.0,5.0,31.16,30.4,28.88,26.6,1.0,3.0,3.0,1.0,12.0,11.2,12.8,12.0,4.0,4.0,4.0,4.0,8.8,16.8,11.2,16.8,3.0,4.0,5.0,2.0,12.6,7.7,11.2,9.8,3
5.5,5.5,52.528,-1.0,32.891994,29.432209,5.046,3.0,1.0,3.0,5.0,5.0,27.88,27.2,25.84,23.8,3.0,5.0,4.0,3.0,22.5,21.0,24.0,22.5,4.0,1.0,2.0,3.0,5.5,10.5,7.0,10.5,5.0,5.0,3.0,4.0,15.3,9.35,13.6,11.9,2
7.0,6.0,34.168,30.378,30.279137,33.786972,4.62,1.0,4.0,2.0,2.0,3.0,19.68,19.2,18.24,16.8,2.0,1.0,5.0,3.0,16.5,15.4,17.6,16.5,1.0,3.0,5.0,2.0,6.05,11.55,7.7,11.55,4.0,5.0,3.0,1.0,11.7,7.15,10.4,9.1,3
8.0,7.0,56.225,-1.0,42.38238,24.602924,4.363,4.0,4.0,2.0,2.0,3.0,24.6,24.0,22.8,21.0,3.0,2.0,3.0,2.0,15.0,14.0,16.0,15.0,4.0,4.0,3.0,5.0,8.8,16.8,11.2,16.8,3.0,4.0,3.0,2.0,10.8,6.6,9.6,8.4,4
4.5,6.0,56.782,-1.0,49.970734,45.84228,4.31,2.0,4.0,2.0,1.0,4.0,21.32,20.8,19.76,18.2,4.0,1.0,1.0,4.0,15.0,14.0,16.0,15.0,2.0,2.0,4.0,5.0,7.15,13.65,9.1,13.65,1.0,2.0,4.0,2.0,8.1,4.95,7.2,6.3,3
8.0,3.0,31.726,29.942,30.394024,27.03208,4.573,2.0,3.0,1.0,2.0,3.0,18.04,17.6,16.72,15.4,3.0,2.0,1.0,3.0,13.5,12.6,14.4,13.5,3.0,4.0,2.0,2.0,6.05,11.55,7.7,11.55,2.0,4.0,1.0,5.0,10.8,6.6,9.6,8.4,4
5.0,5.0,58.854,-1.0,38.84705,40.203358,4.776,5.0,3.0,3.0,1.0,2.0,22.96,22.4,21.28,19.6,3.0,5.0,4.0,2.0,21.0,19.6,22.4,21.0,1.0,5.0,5.0,3.0,7.7,14.7,9.8,14.7,4.0,2.0,4.0,1.0,9.9,6.05,8.8,7.7,1
7.0,7.0,72.878,-1.0,30.355824,-2.0,4.874,4.0,4.0,2.0,4.0,1.0,24.6,24.0,22.8,21.0,5.0,3.0,3.0,3.0,21.0,19.6,22.4,21.0,5.0,5.0,3.0,4.0,9.35,17.85,11.9,17.85,5.0,5.0,1.0,5.0,14.4,8.8,12.8,11.2,0
8.0,7.0,70.501,-1.0,42.141403,42.13264,4.668,1.0,5.0,4.0,3.0,2.0,24.6,24.0,22.8,21.0,2.0,4.0,1.0,3.0,15.0,14.0,16.0,15.0,1.0,4.0,3.0,3.0,6.05,11.55,7.7,11.55,4.0,1.0,4.0,2.0,9.9,6.05,8.8,7.7,3
6.0,5.5,52.373,-1.0,0.0,34.09491,5.225,4.0,1.0,1.0,2.0,5.0,21.32,20.8,19.76,18.2,2.0,2.0,4.0,2.0,15.0,14.0,16.0,15.0,5.0,1.0,5.0,3.0,7.7,14.7,9.8,14.7,3.0,4.0,5.0,5.0,15.3,9.35,13.6,11.9,3
7.0,6.5,45.949,-1.0,-2.0,31.138077,4.607,5.0,1.0,2.0,3.0,5.0,26.24,25.6,24.32,22.4,5.0,1.0,1.0,4.0,16.5,15.4,17.6,16.5,1.0,2.0,2.0,1.0,3.3,6.3,4.2,6.3,4.0,1.0,2.0,2.0,8.1,4.95,7.2,6.3,3
5.0,5.0,29.279,27.68,36.985184,37.521873,4.188,3.0,4.0,2.0,2.0,1.0,19.68,19.2,18.24,16.8,3.0,4.0,3.0,3.0,19.5,18.2,20.8,19.5,4.0,3.0,2.0,2.0,6.05,11.55,7.7,11.55,4.0,5.0,4.0,1.0,12.6,7.7,11.2,9.8,2
8.0,6.5,76.389,-1.0,29.432209,20.90888,5.298,5.0,5.0,4.0,2.0,3.0,31.16,30.4,28.88,26.6,1.0,5.0,1.0,2.0,13.5,12.6,14.4,13.5,2.0,1.0,2.0,4.0,4.95,9.45,6.3,9.45,2.0,4.0,1.0,4.0,9.9,6.05,8.8,7.7,3
8.0,7.0,28.241,28.532,40.705452,37.17058,4.251,2.0,3.0,3.0,3.0,5.0,26.24,25.6,24.32,22.4,1.0,5.0,1.0,5.0,18.0,16.8,19.2,18.0,3.0,4.0,5.0,3.0,8.25,15.75,10.5,15.75,1.0,4.0,4.0,1.0,9.0,5.5,8.0,7.0,1
6.5,5.5,68.887,-1.0,43.702023,43.036045,4.534,2.0,2.0,2.0,3.0,3.0,19.68,19.2,18.24,16.8,1.0,3.0,3.0,4.0,16.5,15.4,17.6,16.5,2.0,3.0,4.0,4.0,7.15,13.65,9.1,13.65,1.0,3.0,5.0,3.0,10.8,6.6,9.6,8.4,3
7.0,7.0,72.726,-1.0,33.786972,34.693966,4.898,2.0,2.0,2.0,5.0,5.0,26.24,25.6,24.32,22.4,2.0,1.0,2.0,3.0,12.0,11.2,12.8,12.0,2.0,3.0,3.0,1.0,4.95,9.45,6.3,9.45,5.0,5.0,3.0,5.0,16.2,9.9,14.4,12.6,3
8.0,7.0,27.421,29.377,43.84149,47.574245,4.092,1.0,3.0,3.0,4.0,5.0,26.24,25.6,24.32,22.4,3.0,4.0,3.0,2.0,18.0,16.8,19.2,18.0,3.0,1.0,3.0,1.0,4.4,8.4,5.6,8.4,4.0,5.0,3.0,5.0,15.3,9.35,13.6,11.9,2
7.0,6.5,54.793,-1.0,28.639585,18.621952,5.276,4.0,1.0,5.0,1.0,4.0,24.6,24.0,22.8,21.0,1.0,5.0,3.0,4.0,19.5,18.2,20.8,19.5,1.0,4.0,5.0,4.0,7.7,14.7,9.8,14.7,1.0,2.0,4.0,5.0,10.8,6.6,9.6,8.4,1
8.0,7.0,62.728,-1.0,26.164635,31.138077,4.866,1.0,5.0,5.0,4.0,4.0,31.16,30.4,28.88,26.6,2.0,2.0,3.0,2.0,13.5,12.6,14.4,13.5,1.0,2.0,3.0,5.0,6.05,11.55,7.7,11.55,1.0,4.0,2.0,4.0,9.9,6.05,8.8,7.7,4
0.0,0.0,47.694,-1.0,39.183144,39.94277,4.727,5.0,4.0,5.0,4.0,2.0,32.8,32.0,30.4,28.0,5.0,1.0,4.0,3.0,19.5,18.2,20.8,19.5,5.0,3.0,4.0,5.0,9.35,17.85,11.9,17.85,2.0,2.0,1.0,5.0,9.0,5.5,8.0,7.0,1
5.0,5.5,70.146,-1.0,29.537178,31.54033,5.516,1.0,3.0,5.0,1.0,1.0,18.04,17.6,16.72,15.4,3.0,3.0,2.0,5.0,19.5,18.2,20.8,19.5,5.0,4.0,3.0,4.0,8.8,16.8,11.2,16.8,1.0,4.0,3.0,3.0,9.9,6.05,8.8,7.7,1
3.0,6.0,29.307,27.348,42.101,39.478,4.332,1.0,4.0,4.0,4.0,1.0,22.96,22.4,21.28,19.6,1.0,2.0,1.0,5.0,13.5,12.6,14.4,13.5,3.0,4.0,5.0,2.0,7.7,14.7,9.8,14.7,4.0,1.0,3.0,4.0,10.8,6.6,9.6,8.4,3
4.0,4.0,26.463,26.56,41.67466,39.366604,4.203,1.0,4.0,3.0,2.0,2.0,19.68,19.2,18.24,16.8,5.0,1.0,4.0,4.0,21.0,19.6,22.4,21.0,5.0,4.0,1.0,2.0,6.6,12.6,8.4,12.6,3.0,1.0,3.0,4.0,9.9,6.05,8.8,7.7,1
6.5,5.0,54.936,-1.0,0.0,32.51539,5.05,1.0,5.0,5.0,3.0,4.0,29.52,28.8,27.36,25.2,2.0,1.0,2.0,3.0,12.0,11.2,12.8,12.0,4.0,1.0,1.0,3.0,4.95,9.45,6.3,9.45,4.0,5.0,3.0,4.0,14.4,8.8,12.8,11.2,3
8.0,7.0,58.177,-1.0,31.953053,28.329948,5.144,2.0,4.0,5.0,3.0,5.0,31.16,30.4,28.88,26.6,5.0,4.0,4.0,5.0,27.0,25.2,28.8,27.0,5.0,4.0,5.0,2.0,8.8,16.8,11.2,16.8,5.0,5.0,1.0,3.0,12.6,7.7,11.2,9.8,0
7.5,6.0,57.969,-1.0,33.76304,37.96263,4.889,2.0,2.0,4.0,2.0,3.0,21.32,20.8,19.76,18.2,2.0,1.0,1.0,2.0,9.0,8.4,9.6,9.0,5.0,3.0,1.0,4.0,7.15,13.65,9.1,13.65,2.0,2.0,5.0,5.0,12.6,7.7,11.2,9.8,3
7.0,6.5,56.492,-1.0,37.275547,32.914474,4.555,5.0,2.0,5.0,4.0,4.0,32.8,32.0,30.4,28.0,2.0,1.0,3.0,4.0,15.0,14.0,16.0,15.0,3.0,4.0,2.0,2.0,6.05,11.55,7.7,11.55,5.0,1.0,2.0,1.0,8.1,4.95,7.2,6.3,3
7.0,6.5,55.897,-1.0,43.66587,34.317142,4.455,2.0,2.0,4.0,2.0,3.0,21.32,20.8,19.76,18.2,4.0,5.0,2.0,5.0,24.0,22.4,25.6,24.0,2.0,5.0,3.0,1.0,6.05,11.55,7.7,11.55,5.0,4.0,5.0,1.0,13.5,8.25,12.0,10.5,2
7.0,7.0,32.702,30.174,32.891994,32.009026,4.656,5.0,4.0,1.0,3.0,2.0,24.6,24.0,22.8,21.0,2.0,2.0,2.0,5.0,16.5,15.4,17.6,16.5,5.0,3.0,4.0,5.0,9.35,17.85,11.9,17.85,1.0,5.0,1.0,3.0,9.0,5.5,8.0,7.0,3
4.0,5.0,27.969,27.601,40.77244,41.96435,3.995,5.0,5.0,1.0,3.0,1.0,24.6,24.0,22.8,21.0,4.0,2.0,3.0,4.0,19.5,18.2,20.8,19.5,1.0,1.0,2.0,2.0,3.3,6.3,4.2,6.3,5.0,4.0,1.0,1.0,9.9,6.05,8.8,7.7,2
5.0,5.0,28.596,29.126,35.38,53.58,3.88,2.0,4.0,3.0,1.0,4.0,22.96,22.4,21.28,19.6,5.0,2.0,4.0,4.0,22.5,21.0,24.0,22.5,1.0,5.0,2.0,3.0,6.05,11.55,7.7,11.55,3.0,3.0,3.0,2.0,9.9,6.05,8.8,7.7,2
6.0,6.0,27.056,26.558,46.88,53.32,3.96,2.0,5.0,2.0,3.0,4.0,26.24,25.6,24.32,22.4,2.0,2.0,4.0,1.0,13.5,12.6,14.4,13.5,4.0,5.0,4.0,3.0,8.8,16.8,11.2,16.8,4.0,1.0,4.0,5.0,12.6,7.7,11.2,9.8,3
6.0,7.0,27.26,26.559,38.81545,38.595306,4.125,4.0,4.0,3.0,3.0,1.0,24.6,24.0,22.8,21.0,1.0,5.0,5.0,3.0,21.0,19.6,22.4,21.0,2.0,4.0,1.0,3.0,5.5,10.5,7.0,10.5,2.0,3.0,1.0,2.0,7.2,4.4,6.4,5.6,2
6.0,6.5,50.499,-1.0,26.164635,29.432209,5.024,5.0,4.0,1.0,4.0,1.0,24.6,24.0,22.8,21.0,3.0,3.0,1.0,1.0,12.0,11.2,12.8,12.0,1.0,2.0,1.0,5.0,4.95,9.45,6.3,9.45,5.0,4.0,3.0,2.0,12.6,7.7,11.2,9.8,3
7.5,6.5,61.126,-1.0,42.259792,46.817135,4.617,5.0,4.0,4.0,4.0,4.0,34.44,33.6,31.92,29.4,1.0,2.0,3.0,3.0,13.5,12.6,14.4,13.5,1.0,3.0,4.0,3.0,6.05,11.55,7.7,11.55,1.0,4.0,3.0,3.0,9.9,6.05,8.8,7.7,3
7.5,6.5,58.792,-1.0,37.248653,36.267822,4.983,4.0,5.0,5.0,3.0,3.0,32.8,32.0,30.4,28.0,1.0,2.0,1.0,5.0,13.5,12.6,14.4,13.5,3.0,3.0,1.0,5.0,6.6,12.6,8.4,12.6,5.0,4.0,3.0,5.0,15.3,9.35,13.6,11.9,3
4.0,5.0,31.941,30.286,26.164635,24.602924,4.668,1.0,1.0,5.0,1.0,4.0,19.68,19.2,18.24,16.8,3.0,2.0,2.0,3.0,15.0,14.0,16.0,15.0,5.0,5.0,2.0,4.0,8.8,16.8,11.2,16.8,1.0,2.0,5.0,5.0,11.7,7.15,10.4,9.1,3
6.0,5.0,27.28,25.983,47.192265,46.981216,4.012,3.0,3.0,5.0,3.0,5.0,31.16,30.4,28.88,26.6,4.0,4.0,5.0,2.0,22.5,21.0,24.0,22.5,2.0,4.0,1.0,2.0,4.95,9.45,6.3,9.45,4.0,3.0,1.0,5.0,11.7,7.15,10.4,9.1,2
8.0,7.0,32.002,31.324,29.885876,28.058344,4.768,4.0,3.0,2.0,5.0,5.0,31.16,30.4,28.88,26.6,2.0,5.0,1.0,2.0,15.0,14.0,16.0,15.0,3.0,2.0,4.0,1.0,5.5,10.5,7.0,10.5,1.0,3.0,2.0,5.0,9.9,6.05,8.8,7.7,3
8.0,6.5,58.977,-1.0,33.90665,30.940567,4.85,1.0,5.0,2.0,2.0,3.0,21.32,20.8,19.76,18.2,1.0,1.0,3.0,2.0,10.5,9.8,11.2,10.5,4.0,1.0,4.0,2.0,6.05,11.55,7.7,11.55,1.0,2.0,4.0,1.0,7.2,4.4,6.4,5.6,3
5.0,5.0,31.823,31.342,23.84009,21.623661,5.118,3.0,3.0,2.0,1.0,1.0,16.4,16.0,15.2,14.0,4.0,3.0,5.0,1.0,19.5,18.2,20.8,19.5,1.0,3.0,3.0,5.0,6.6,12.6,8.4,12.6,3.0,5.0,4.0,1.0,11.7,7.15,10.4,9.1,0
6.5,6.0,65.277,-1.0,37.48702,40.3882,4.675,4.0,4.0,1.0,1.0,4.0,22.96,22.4,21.28,19.6,1.0,1.0,1.0,1.0,6.0,5.6,6.4,6.0,1.0,4.0,3.0,5.0,7.15,13.65,9.1,13.65,4.0,4.0,5.0,1.0,12.6,7.7,11.2,9.8,3
8.0,7.0,60.093,-1.0,33.786972,33.786972,4.917,1.0,4.0,4.0,5.0,5.0,31.16,30.4,28.88,26.6,5.0,5.0,4.0,5.0,28.5,26.6,30.4,28.5,4.0,4.0,3.0,4.0,8.25,15.75,10.5,15.75,5.0,4.0,5.0,3.0,15.3,9.35,13.6,11.9,0
8.0,7.0,25.743,26.839,42.0799,39.506,4.011,1.0,3.0,1.0,2.0,1.0,13.12,12.8,12.16,11.2,1.0,1.0,4.0,3.0,13.5,12.6,14.4,13.5,4.0,4.0,2.0,1.0,6.05,11.55,7.7,11.55,3.0,3.0,5.0,5.0,14.4,8.8,12.8,11.2,4
3.0,7.0,32.092,32.53,32.29,36.18,4.44,2.0,3.0,1.0,1.0,4.0,18.04,17.6,16.72,15.4,3.0,4.0,5.0,5.0,25.5,23.8,27.2,25.5,5.0,2.0,3.0,2.0,6.6,12.6,8.4,12.6,3.0,4.0,3.0,1.0,9.9,6.05,8.8,7.7,1
8.0,5.5,55.245,-1.0,32.891994,37.48702,4.757,1.0,1.0,2.0,2.0,2.0,13.12,12.8,12.16,11.2,2.0,4.0,3.0,2.0,16.5,15.4,17.6,16.5,5.0,1.0,1.0,3.0,5.5,10.5,7.0,10.5,4.0,5.0,2.0,3.0,12.6,7.7,11.2,9.8,4
8.0,7.0,72.259,-1.0,15.62,27.774395,5.481,4.0,3.0,5.0,2.0,4.0,29.52,28.8,27.36,25.2,2.0,2.0,4.0,2.0,15.0,14.0,16.0,15.0,3.0,4.0,4.0,4.0,8.25,15.75,10.5,15.75,3.0,1.0,5.0,3.0,10.8,6.6,9.6,8.4,3
8.0,7.0,32.702,30.525,31.34936,34.894596,4.51,2.0,3.0,1.0,2.0,4.0,19.68,19.2,18.24,16.8,1.0,5.0,3.0,3.0,18.0,16.8,19.2,18.0,5.0,1.0,1.0,3.0,5.5,10.5,7.0,10.5,1.0,4.0,5.0,2.0,10.8,6.6,9.6,8.4,2
6.0,8.0,30.102,30.178,27.774395,26.963509,4.499,1.0,4.0,2.0,5.0,2.0,22.96,22.4,21.28,19.6,4.0,1.0,3.0,4.0,18.0,16.8,19.2,18.0,2.0,2.0,1.0,1.0,3.3,6.3,4.2,6.3,5.0,5.0,2.0,1.0,11.7,7.15,10.4,9.1,2
7.0,8.0,32.642,29.577,46.5149,41.379276,4.14,2.0,4.0,3.0,4.0,4.0,27.88,27.2,25.84,23.8,1.0,1.0,1.0,5.0,12.0,11.2,12.8,12.0,1.0,2.0,2.0,3.0,4.4,8.4,5.6,8.4,3.0,5.0,2.0,1.0,9.9,6.05,8.8,7.7,3
6.0,6.0,50.794,-1.0,-2.0,35.6759,4.94,3.0,4.0,2.0,3.0,3.0,24.6,24.0,22.8,21.0,5.0,2.0,1.0,5.0,19.5,18.2,20.8,19.5,1.0,4.0,3.0,5.0,7.15,13.65,9.1,13.65,2.0,5.0,2.0,5.0,12.6,7.7,11.2,9.8,0
6.0,6.0,67.77,-1.0,32.246243,37.24,5.402,3.0,5.0,1.0,2.0,3.0,22.96,22.4,21.28,19.6,1.0,1.0,3.0,5.0,15.0,14.0,16.0,15.0,1.0,1.0,3.0,1.0,3.3,6.3,4.2,6.3,3.0,5.0,5.0,1.0,12.6,7.7,11.2,9.8,3
3.0,8.0,31.465,30.76,32.009026,32.009026,4.718,2.0,1.0,5.0,4.0,4.0,26.24,25.6,24.32,22.4,5.0,4.0,5.0,2.0,24.0,22.4,25.6,24.0,4.0,3.0,3.0,2.0,6.6,12.6,8.4,12.6,4.0,5.0,3.0,3.0,13.5,8.25,12.0,10.5,0
7.0,6.5,67.118,-1.0,33.392597,35.212387,5.317,5.0,2.0,1.0,5.0,4.0,27.88,27.2,25.84,23.8,1.0,1.0,4.0,3.0,13.5,12.6,14.4,13.5,4.0,3.0,3.0,5.0,8.25,15.75,10.5,15.75,4.0,5.0,4.0,1.0,12.6,7.7,11.2,9.8,3
7.0,3.0,26.768,27.684,42.850304,43.14273,4.605,2.0,1.0,1.0,1.0,5.0,16.4,16.0,15.2,14.0,4.0,1.0,5.0,3.0,19.5,18.2,20.8,19.5,2.0,2.0,1.0,5.0,5.5,10.5,7.0,10.5,2.0,4.0,4.0,5.0,13.5,8.25,12.0,10.5,2
6.0,6.0,26.887,25.404,39.51,44.77,4.07,1.0,2.0,3.0,5.0,4.0,24.6,24.0,22.8,21.0,1.0,2.0,3.0,3.0,13.5,12.6,14.4,13.5,4.0,1.0,5.0,1.0,6.05,11.55,7.7,11.55,4.0,1.0,4.0,4.0,11.7,7.15,10.4,9.1,3
3.0,7.0,27.742,26.192,32.891994,36.54399,4.19,1.0,4.0,5.0,4.0,5.0,31.16,30.4,28.88,26.6,1.0,1.0,4.0,1.0,10.5,9.8,11.2,10.5,4.0,5.0,1.0,1.0,6.05,11.55,7.7,11.55,3.0,4.0,5.0,3.0,13.5,8.25,12.0,10.5,3
8.0,7.0,61.096,-1.0,35.61297,28.597296,4.827,3.0,4.0,5.0,3.0,3.0,29.52,28.8,27.36,25.2,1.0,3.0,5.0,4.0,19.5,18.2,20.8,19.5,4.0,3.0,5.0,2.0,7.7,14.7,9.8,14.7,3.0,5.0,4.0,5.0,15.3,9.35,13.6,11.9,0
7.0,6.5,58.507,-1.0,49.776047,53.265896,4.422,2.0,1.0,1.0,5.0,3.0,19.68,19.2,18.24,16.8,2.0,3.0,1.0,1.0,10.5,9.8,11.2,10.5,2.0,5.0,3.0,1.0,6.05,11.55,7.7,11.55,2.0,4.0,4.0,3.0,11.7,7.15,10.4,9.1,4
6.0,7.0,33.17,32.56,37.42,31.44,4.59,5.0,5.0,2.0,1.0,4.0,27.88,27.2,25.84,23.8,5.0,3.0,1.0,5.0,21.0,19.6,22.4,21.0,5.0,2.0,5.0,5.0,9.35,17.85,11.9,17.85,3.0,4.0,3.0,2.0,10.8,6.6,9.6,8.4,1
8.0,7.0,50.78,-1.0,32.01,43.4,5.093,4.0,1.0,5.0,4.0,2.0,26.24,25.6,24.32,22.4,1.0,3.0,2.0,3.0,13.5,12.6,14.4,13.5,3.0,4.0,4.0,4.0,8.25,15.75,10.5,15.75,2.0,1.0,4.0,4.0,9.9,6.05,8.8,7.7,3
7.0,6.0,80.697,-1.0,51.315346,49.681885,5.098,3.0,1.0,3.0,1.0,4.0,19.68,19.2,18.24,16.8,2.0,2.0,2.0,1.0,10.5,9.8,11.2,10.5,5.0,1.0,5.0,4.0,8.25,15.75,10.5,15.75,4.0,1.0,5.0,2.0,10.8,6.6,9.6,8.4,3
8.0,6.5,76.386,-1.0,26.963509,30.279137,4.979,5.0,2.0,1.0,2.0,5.0,24.6,24.0,22.8,21.0,2.0,5.0,3.0,1.0,16.5,15.4,17.6,16.5,1.0,5.0,4.0,1.0,6.05,11.55,7.7,11.55,1.0,4.0,2.0,4.0,9.9,6.05,8.8,7.7,3
5.0,5.0,28.822,27.746,35.450882,45.56907,4.173,3.0,3.0,2.0,2.0,5.0,24.6,24.0,22.8,21.0,1.0,1.0,1.0,1.0,6.0,5.6,6.4,6.0,1.0,1.0,2.0,2.0,3.3,6.3,4.2,6.3,3.0,5.0,5.0,1.0,12.6,7.7,11.2,9.8,3
7.5,6.5,68.274,-1.0,37.37485,38.949516,4.486,3.0,3.0,4.0,1.0,5.0,26.24,25.6,24.32,22.4,4.0,3.0,1.0,2.0,15.0,14.0,16.0,15.0,4.0,4.0,3.0,5.0,8.8,16.8,11.2,16.8,5.0,5.0,5.0,1.0,14.4,8.8,12.8,11.2,3
6.5,5.5,60.494,-1.0,34.727497,37.999477,4.904,5.0,4.0,3.0,4.0,4.0,32.8,32.0,30.4,28.0,3.0,3.0,5.0,5.0,24.0,22.4,25.6,24.0,5.0,3.0,4.0,4.0,8.8,16.8,11.2,16.8,2.0,2.0,4.0,4.0,10.8,6.6,9.6,8.4,1
7.5,7.0,52.995,-1.0,33.786972,33.786972,5.319,3.0,5.0,3.0,4.0,2.0,27.88,27.2,25.84,23.8,1.0,1.0,5.0,2.0,13.5,12.6,14.4,13.5,4.0,2.0,1.0,5.0,6.6,12.6,8.4,12.6,4.0,3.0,1.0,5.0,11.7,7.15,10.4,9.1,3
5.0,7.0,28.71,28.018,37.41886,33.571728,4.091,5.0,1.0,3.0,3.0,1.0,21.32,20.8,19.76,18.2,3.0,2.0,1.0,4.0,15.0,14.0,16.0,15.0,2.0,1.0,5.0,5.0,7.15,13.65,9.1,13.65,2.0,5.0,3.0,5.0,13.5,8.25,12.0,10.5,4
5.0,8.0,32.337997,30.751,28.597296,13.839144,4.685,2.0,3.0,5.0,3.0,2.0,24.6,24.0,22.8,21.0,1.0,2.0,2.0,5.0,15.0,14.0,16.0,15.0,1.0,1.0,2.0,5.0,4.95,9.45,6.3,9.45,2.0,3.0,2.0,5.0,10.8,6.6,9.6,8.4,3
7.0,3.0,28.022,28.161,23.84009,42.38238,4.156,2.0,5.0,4.0,4.0,1.0,26.24,25.6,24.32,22.4,2.0,4.0,1.0,4.0,16.5,15.4,17.6,16.5,3.0,5.0,4.0,1.0,7.15,13.65,9.1,13.65,1.0,1.0,2.0,4.0,7.2,4.4,6.4,5.6,3
8.0,7.0,30.073,28.851,30.608036,32.767147,4.381,4.0,1.0,2.0,4.0,2.0,21.32,20.8,19.76,18.2,2.0,3.0,5.0,2.0,18.0,16.8,19.2,18.0,5.0,4.0,2.0,2.0,7.15,13.65,9.1,13.65,5.0,2.0,4.0,4.0,13.5,8.25,12.0,10.5,0
7.0,6.5,64.276,-1.0,-2.0,38.44,4.675,2.0,1.0,4.0,4.0,2.0,21.32,20.8,19.76,18.2,4.0,2.0,2.0,1.0,13.5,12.6,14.4,13.5,3.0,3.0,3.0,2.0,6.05,11.55,7.7,11.55,2.0,1.0,5.0,5.0,11.7,7.15,10.4,9.1,3
7.5,6.0,71.7,-1.0,30.279137,30.279137,5.127,1.0,4.0,3.0,2.0,5.0,24.6,24.0,22.8,21.0,3.0,4.0,5.0,2.0,21.0,19.6,22.4,21.0,5.0,5.0,1.0,4.0,8.25,15.75,10.5,15.75,4.0,1.0,5.0,1.0,9.9,6.05,8.8,7.7,1
5.0,5.0,32.46,28.564,35.948616,40.502403,4.059,2.0,4.0,2.0,3.0,2.0,21.32,20.8,19.76,18.2,3.0,4.0,4.0,2.0,19.5,18.2,20.8,19.5,3.0,3.0,2.0,3.0,6.05,11.55,7.7,11.55,2.0,1.0,3.0,5.0,9.9,6.05,8.8,7.7,2
6.5,7.0,72.294,-1.0,14.421782,22.350456,5.413,3.0,2.0,2.0,5.0,4.0,26.24,25.6,24.32,22.4,2.0,2.0,3.0,2.0,13.5,12.6,14.4,13.5,2.0,1.0,1.0,3.0,3.85,7.35,4.9,7.35,4.0,2.0,3.0,5.0,12.6,7.7,11.2,9.8,3
8.0,6.5,57.661,-1.0,-2.0,36.54399,4.624,3.0,2.0,1.0,2.0,4.0,19.68,19.2,18.24,16.8,4.0,4.0,2.0,4.0,21.0,19.6,22.4,21.0,4.0,2.0,2.0,1.0,4.95,9.45,6.3,9.45,2.0,1.0,3.0,4.0,9.0,5.5,8.0,7.0,2
7.0,2.0,32.849,27.698,40.80681,39.201584,3.978,1.0,2.0,5.0,5.0,5.0,29.52,28.8,27.36,25.2,5.0,5.0,4.0,4.0,27.0,25.2,28.8,27.0,3.0,1.0,4.0,1.0,4.95,9.45,6.3,9.45,4.0,1.0,5.0,5.0,13.5,8.25,12.0,10.5,2
8.0,7.0,31.86,31.283,34.8466,37.42983,4.444,3.0,5.0,3.0,5.0,3.0,31.16,30.4,28.88,26.6,3.0,1.0,5.0,1.0,15.0,14.0,16.0,15.0,2.0,1.0,3.0,1.0,3.85,7.35,4.9,7.35,2.0,1.0,3.0,4.0,9.0,5.5,8.0,7.0,3
5.5,3.5,55.065,-1.0,35.028015,36.09308,4.923,3.0,2.0,4.0,4.0,1.0,22.96,22.4,21.28,19.6,2.0,3.0,2.0,3.0,15.0,14.0,16.0,15.0,5.0,4.0,4.0,2.0,8.25,15.75,10.5,15.75,4.0,3.0,1.0,2.0,9.0,5.5,8.0,7.0,3
3.0,4.0,30.917,28.216,36.54399,36.54399,4.401,1.0,5.0,4.0,5.0,2.0,27.88,27.2,25.84,23.8,1.0,1.0,3.0,4.0,13.5,12.6,14.4,13.5,2.0,5.0,1.0,5.0,7.15,13.65,9.1,13.65,3.0,4.0,4.0,4.0,13.5,8.25,12.0,10.5,3
